timestamp,session_uid,frame,car_index,traction_control,anti_lock_brakes,fuel_mix,front_brake_bias,pit_limiter_status,fuel_in_tank,fuel_capacity,fuel_remaining_laps,max_rpm,idle_rpm,max_gears,drs_allowed,drs_activation_distance,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,vehicle_fia_flags,engine_power_ice,engine_power_mguk,ers_store_energy,ers_deploy_mode,ers_harvested_mguk,ers_harvested_mguh,ers_deployed_this_lap,network_paused
1767765841.412193,16137296052353762183,81,12,1,1,1,58,0,109.99433898925781,110.0,5.153800964355469,13099,4000,9,0,0,16,16,0,0,521427.875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,13,1,1,1,58,0,109.99417877197266,110.0,5.141590118408203,13099,4000,9,0,0,17,17,0,0,401396.0,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,14,1,1,1,58,0,109.99276733398438,110.0,5.146842956542969,13099,4000,9,0,0,16,16,0,0,513387.03125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,15,1,1,1,58,0,109.99992370605469,110.0,5.1479339599609375,13099,4000,9,0,0,18,18,0,0,95453.875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,16,1,1,1,58,0,109.99419403076172,110.0,5.127956390380859,13099,4000,9,0,0,17,17,0,0,533849.625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,17,1,1,1,58,0,109.99311828613281,110.0,5.148567199707031,13099,4000,9,0,0,18,18,0,0,499818.125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,18,1,1,1,58,0,109.99363708496094,110.0,5.132183074951172,13099,4000,9,0,0,16,16,0,0,537797.0,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,19,0,0,1,58,0,109.97720336914062,110.0,5.121212005615234,13099,4000,9,0,0,18,18,0,0,491459.125,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,20,0,0,0,0,0,0.0,0.0,-56.4803352355957,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,0,1,1,1,58,0,109.99407196044922,110.0,5.135471343994141,13099,4000,9,0,0,18,18,0,0,170485.28125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,1,1,1,1,58,0,109.99237060546875,110.0,5.154197692871094,13099,4000,9,0,0,17,17,0,0,491034.0,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,2,1,1,1,58,0,109.9906997680664,110.0,5.136558532714844,13099,4000,9,0,0,17,17,0,0,496743.5625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,3,1,1,1,58,0,109.9945068359375,110.0,5.156955718994141,13099,4000,9,0,0,18,18,0,0,145364.4375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,4,1,1,1,58,0,109.9906997680664,110.0,5.138057708740234,13099,4000,9,0,0,17,17,0,0,474519.6875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,5,1,1,1,58,0,109.989990234375,110.0,5.1437530517578125,13099,4000,9,0,0,16,16,0,0,526348.5,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,6,1,1,1,58,0,109.99109649658203,110.0,5.141330718994141,13099,4000,9,0,0,18,18,0,0,522538.03125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,7,1,1,1,58,0,109.99424743652344,110.0,5.150726318359375,13099,4000,9,0,0,18,18,0,0,496552.34375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,8,1,1,1,58,0,109.99081420898438,110.0,5.132087707519531,13099,4000,9,0,0,16,16,0,0,534288.5625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,9,1,1,1,58,0,109.99835968017578,110.0,5.154609680175781,13099,4000,9,0,0,18,18,0,0,306448.8125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,10,1,1,1,58,0,109.99886322021484,110.0,5.132164001464844,13099,4000,9,0,0,17,17,0,0,243506.25,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,11,1,1,1,58,0,109.99992370605469,110.0,5.140331268310547,13099,4000,9,0,0,16,16,0,0,103400.921875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,12,1,1,1,58,0,109.99433898925781,110.0,5.153800964355469,13099,4000,9,0,0,16,16,0,0,210829.375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,13,1,1,1,58,0,109.99417877197266,110.0,5.141590118408203,13099,4000,9,0,0,17,17,0,0,138100.671875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,14,1,1,1,58,0,109.99191284179688,110.0,5.146350860595703,13099,4000,9,0,0,16,16,0,0,550050.9375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,15,1,1,1,58,0,109.99440002441406,110.0,5.1447601318359375,13099,4000,9,0,0,18,18,0,0,522166.46875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,16,1,1,1,58,0,109.99419403076172,110.0,5.127956390380859,13099,4000,9,0,0,17,17,0,0,137041.625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,17,1,1,1,58,0,109.9913558959961,110.0,5.147556304931641,13099,4000,9,0,0,18,18,0,0,548229.1875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765842.4523294,16137296052353762183,102,18,1,1,1,58,0,109.990478515625,110.0,5.130367279052734,13099,4000,9,0,0,16,16,0,0,525133.125,0.0,4000000.0,3,0.0,0.0,0.0,0
